city,code,rank_2026_09_05,choice_2026_09_05,rank_2026_08_04,choice_2026_08_04
Fès,H136317249,2814,4,3582,4
Fès,S145059575,2815,5,0,0
Fès,N140110085,2816,1,3584,1
Fès,M143117360,2817,2,3585,2
Fès,H143083962,2818,3,3586,3
Fès,H145074382,2819,3,3587,3
Fès,M148107143,2820,2,3588,2
Fès,M138516006,2821,2,3589,2
Fès,N147109444,2822,1,3590,1
Fès,S147081283,2823,5,0,0
Fès,P144148627,2824,3,3592,3
Fès,M145112850,2825,1,3593,1
Fès,N140075913,2826,1,3594,1
Fès,H138285186,2827,4,3595,4
Fès,M145084884,2828,1,3596,1
Fès,S149066946,2829,2,3597,2
Fès,M140119044,2830,2,3598,2
Fès,M148083918,2831,3,3599,3
Fès,P141138361,2832,4,3600,4
Fès,H140079440,2833,3,3601,3
Fès,M142083564,2834,5,0,0
Fès,H143067445,2835,3,3603,3
Fès,H146105564,2836,3,3604,3
Fès,S147057120,2837,2,3605,2
Fès,P133275858,2838,3,3606,3
Fès,H140072372,2839,2,3607,2
Fès,P145114656,2840,2,3608,2
Fès,M135400171,2841,3,3609,3
Fès,H147072370,2842,2,3610,2
Fès,M149103354,2843,1,3611,1
Fès,H143092242,2844,3,3612,3
Fès,N141100577,2845,3,3613,3
Fès,P132210574,2846,3,3614,3
Fès,S147064709,2847,2,3615,2
Fès,S148073723,2848,2,3616,2
Fès,H146082964,2849,4,3617,4
Fès,H131284462,2850,1,3618,1
Fès,N149092647,2851,1,3619,1
Fès,N143083674,2852,1,3620,1
Fès,H147098203,2853,2,3621,2
Fès,P147138279,2854,5,0,0
Fès,H145097560,2855,2,3623,2
Fès,N138325663,2856,1,3624,1
Fès,P134308690,2857,5,0,0
Fès,P146149945,2858,4,3626,4
Fès,S141059203,2859,2,3627,2
Fès,H147087823,2860,4,3628,4
Fès,H143086873,2861,4,3629,4
Fès,H148071792,2862,2,3630,2
Fès,N143070860,2863,1,3631,1
Fès,N144095722,2864,1,3632,1
Fès,H138218013,2865,2,3633,2
Fès,M144116274,2866,1,3634,1
Fès,H147072717,2867,2,3635,2
Fès,K156000459,2868,2,3636,2
Fès,M146096840,2869,3,3637,3
Fès,N142110655,2870,1,3638,1
Fès,M142118350,2871,2,3639,2
Fès,P145115882,2872,4,3640,4
Fès,H145092840,2873,3,3641,3
Fès,N136354413,2874,1,3642,1
Fès,H147097518,2875,5,0,0
Fès,M130050855,2876,2,3644,2
Fès,H142101875,2877,5,0,0
Fès,M148109455,2878,2,3646,2
Fès,M140060751,2879,1,3647,1
Fès,M147084692,2880,4,3648,4
Fès,H132320313,2881,2,3649,2
Fès,H144072437,2882,4,3650,4
Fès,H144089182,2883,4,3651,4
Fès,S141070036,2884,2,3652,2
Fès,M140113714,2885,2,3653,2
Fès,P142149086,2886,2,3654,2
Fès,P144119734,2887,3,3655,3
Fès,N148097059,2888,1,3656,1
Fès,N141094936,2889,1,3657,1
Fès,N147089015,2890,4,3658,4
Fès,M145105346,2891,3,3659,3
Fès,N141089942,2892,1,3660,1
Fès,M155040047,2893,1,3661,1
Fès,H146082052,2894,2,3662,2
Fès,P134348819,2895,2,3663,2
Fès,M145086073,2896,2,3664,2
Fès,S146058598,2897,1,3665,1
Fès,P145162002,2898,2,3666,2
Fès,M140109086,2899,2,3667,2
Fès,M143083226,2900,3,3668,3
Fès,P146157040,2901,2,3669,2
Fès,H146105209,2902,3,3670,3
Fès,M142085972,2903,2,3671,2
Fès,P145115933,2904,3,3672,3
Fès,M141083748,2905,2,3673,2
Fès,P143146648,2906,3,3674,3
Fès,M149108302,2907,1,3675,1
Fès,N148078335,2908,1,3676,1
Fès,H146079858,2909,2,3677,2
Fès,S149056766,2910,4,3678,4
Fès,S142056723,2911,3,3679,3
Fès,N140104456,2912,1,3680,1
Fès,H144090070,2913,4,3681,4
Fès,M147120977,2914,5,0,0
Fès,N141083006,2915,1,3683,1
Fès,P142133611,2916,3,3684,3
Fès,H149002167,2917,4,3685,4
Fès,P141169729,2918,2,3686,2
Fès,H144076969,2919,3,3687,3
Fès,H135335981,2920,3,3688,3
Fès,M143082670,2921,1,3689,1
Fès,S149063796,2922,3,3690,3
Fès,S135369192,2923,1,3691,1
Fès,M144105425,2924,2,3692,2
Fès,M142077285,2925,1,3693,1
Fès,H132312472,2926,3,3694,3
Fès,P144119990,2927,2,3695,2
Fès,P143151129,2928,3,3696,3
Fès,P145135166,2929,3,3697,3
Fès,P148154330,2930,3,3698,3
Fès,P147142243,2931,4,3699,4
Fès,N146096487,2932,1,3700,1
Fès,H142091501,2933,2,3701,2
Fès,H146054219,2934,4,3702,4
Fès,P146133614,2935,4,3703,4
Fès,S144069190,2936,1,3704,1
Fès,H144097921,2937,3,3705,3
Fès,M144106336,2938,2,3706,2
Fès,S149059235,2939,1,3707,1
Fès,P142137851,2940,3,3708,3
Fès,S144074140,2941,1,3709,1
Fès,M143030745,2942,5,0,0
Fès,H145083252,2943,5,0,0
Fès,S134355904,2944,4,3712,4
Fès,S140064924,2945,3,3713,3
Fès,H135274667,2946,3,3714,3
Fès,P159000208,2947,3,3715,3
Fès,H141082220,2948,5,0,0
Fès,H140048524,2949,4,3717,4
Fès,N132010118,2950,1,3718,1
Fès,P149135796,2951,2,3719,2
Fès,H146099060,2952,5,0,0
Fès,M134481015,2953,2,3721,2
Fès,N147088925,2954,1,3722,1
Fès,P131315937,2955,2,3723,2
Fès,P130011070,2956,1,3724,1
Fès,P143156370,2957,4,3725,4
Fès,S140057311,2958,3,3726,3
Fès,M148109454,2959,2,3727,2
Fès,H147088708,2960,2,3728,2
Fès,H147093906,2961,2,3729,2
Fès,P141124618,2962,3,3730,3
Fès,N141083365,2963,1,3731,1
Fès,M146113404,2964,1,3732,1
Fès,H140097955,2965,3,3733,3
Fès,S147059871,2966,1,3734,1
Fès,P146151398,2967,2,3735,2
Fès,S145092170,2968,1,3736,1
Fès,P139225651,2969,3,3737,3
Fès,H141066608,2970,2,3738,2
Fès,S130396579,2971,2,3739,2
Fès,S138358219,2972,4,3740,4
Fès,P140154643,2973,2,3741,2
Fès,H144088003,2974,2,3742,2
Fès,M142111894,2975,2,3743,2
Fès,N142091302,2976,5,0,0
Fès,S145062875,2977,1,3745,1
Fès,P137304304,2978,4,3746,4
Fès,M149114784,2979,1,3747,1
Fès,M141106020,2980,1,3748,1
Fès,N142102080,2981,1,3749,1
Fès,S149065285,2982,1,3750,1
Fès,P144115930,2983,3,3751,3
Fès,P141132531,2984,2,3752,2
Fès,N147083049,2985,1,3753,1
Fès,S135355883,2986,4,3754,4
Fès,P145124904,2987,3,3755,3
Fès,S143062692,2988,4,3756,4
Fès,N147078133,2989,1,3757,1
Fès,H146084295,2990,4,3758,4
Fès,S145070055,2991,2,3759,2
Fès,N140086074,2992,1,3760,1
Fès,D149101011,2993,3,3761,3
Fès,N148089577,2994,1,3762,1
Fès,H130331063,2995,5,0,0
Fès,H149088177,2996,2,3764,2
Fès,M140104488,2997,2,3765,2
Fès,P142178008,2998,2,3766,2
Fès,M143102285,2999,2,3767,2
Fès,H143106704,3000,3,3768,3
Fès,H147098620,3001,5,0,0
Fès,P142063256,3002,3,3770,3
Fès,M146096826,3003,1,3771,1
Fès,H138382270,3004,5,0,0
Fès,P134018124,3005,3,3773,3
Fès,P143180560,3006,3,3774,3
Fès,M148096062,3007,2,3775,2
Fès,H147088388,3008,4,3776,4
Fès,N145095068,3009,1,3777,1
Fès,P148115256,3010,3,3778,3
Fès,M147097078,3011,1,3779,1
Fès,M143103558,3012,2,3780,2
Fès,S147079740,3013,3,3781,3
Fès,M145107777,3014,1,3782,1
Fès,P141162043,3015,2,3783,2
Fès,P147171144,3016,3,3784,3
Fès,N145076247,3017,1,3785,1
Fès,S145063207,3018,4,3786,4
Fès,N146104936,3019,1,3787,1
Fès,N142112689,3020,1,3788,1
Fès,N142101071,3021,1,3789,1
Fès,H149093790,3022,4,3790,4
Fès,H130285880,3023,2,3791,2
Fès,N147079568,3024,1,3792,1
Fès,M149097738,3025,1,3793,1
Fès,N135263408,3026,1,3794,1
Fès,S147063157,3027,3,3795,3
Fès,S140060758,3028,3,3796,3
Fès,N142096221,3029,1,3797,1
Fès,H142076584,3030,4,3798,4
Fès,N137289472,3031,1,3799,1
Fès,M145095938,3032,2,3800,2
Fès,N140049308,3033,1,3801,1
Fès,N143105791,3034,1,3802,1
Fès,H154001357,3035,4,3803,4
Fès,P148156325,3036,2,3804,2
Fès,M144085625,3037,1,3805,1
Fès,H140090300,3038,3,3806,3
Fès,M148080824,3039,3,3807,3
Fès,M144116721,3040,1,3808,1
Fès,H139341663,3041,1,3809,1
Fès,S147085967,3042,3,3810,3
Fès,S149063335,3043,3,3811,3
Fès,H136291152,3044,4,3812,4
Fès,E146219109,3045,1,3813,1
Fès,N143098750,3046,1,3814,1
Fès,S132364566,3047,2,3815,2
Fès,P142154879,3048,3,3816,3
Fès,H145106514,3049,4,3817,4
Fès,C188115319,3050,1,3818,1
Fès,M148110564,3051,5,0,0
Fès,S141026706,3052,1,3820,1
Fès,S143062924,3053,1,3821,1
Fès,H140101284,3054,3,3822,3
Fès,M146104739,3055,1,3823,1
Fès,N137296770,3056,1,3824,1
Fès,N144072934,3057,1,3825,1
Fès,H149084394,3058,3,3826,3
Fès,S143057611,3059,1,3827,1
Fès,H144091408,3060,2,3828,2
Fès,H138331004,3061,4,3829,4
Fès,H144070092,3062,2,3830,2
Fès,N134269209,3063,1,3831,1
Fès,S131380202,3064,1,3832,1
Fès,P148127716,3065,2,3833,2
Fès,E147229281,3066,3,3834,3
Fès,M130451944,3067,2,3835,2
Fès,S142087684,3068,1,3836,1
Fès,N143090109,3069,1,3837,1
Fès,S144085089,3070,1,3838,1
Fès,N149100735,3071,1,3839,1
Fès,P145153406,3072,3,3840,3
Fès,G149110233,3073,2,3841,2
Fès,H145085638,3074,4,3842,4
Fès,M147092679,3075,2,3843,2
Fès,H137314465,3076,4,3844,4
Fès,M146098398,3077,1,3845,1
Fès,P146114426,3078,3,3846,3
Fès,M144091660,3079,2,3847,2
Fès,N140111655,3080,1,3848,1
Fès,H140071069,3081,4,3849,4
Fès,P146145195,3082,3,3850,3
Fès,P141163499,3083,3,3851,3
Fès,P140139365,3084,2,3852,2
Fès,M149102922,3085,1,3853,1
Fès,P140170767,3086,3,3854,3
Fès,H140104142,3087,3,3855,3
Fès,N149095333,3088,1,3856,1
Fès,H146105559,3089,4,3857,4
Fès,M143120081,3090,2,3858,2
Fès,H142078300,3091,2,3859,2
Fès,H142089381,3092,3,3860,3
Fès,S142061252,3093,4,3861,4
Fès,H138265324,3094,2,3862,2
Fès,J142112489,3095,2,3863,2
Fès,H144085526,3096,3,3864,3
Fès,N144095244,3097,1,3865,1
Fès,M143085689,3098,2,3866,2
Fès,S148093106,3099,3,3867,3
Fès,P146146987,3100,3,3868,3
Fès,P141168327,3101,4,3869,4
Fès,S148056564,3102,1,3870,1
Fès,H140076559,3103,3,3871,3
Fès,M149096058,3104,1,3872,1
Fès,N148098403,3105,1,3873,1
Fès,G143089840,3106,1,3874,1
Fès,H131277584,3107,3,3875,3
Fès,N149091166,3108,1,3876,1
Fès,H148079033,3109,2,3877,2
Fès,N130110842,3110,1,3878,1
Fès,P132228273,3111,2,3879,2
Fès,S140081970,3112,1,3880,1
Fès,H134284962,3113,2,3881,2
Fès,S146015858,3114,1,3882,1
Fès,H142091009,3115,5,0,0
Fès,N145109118,3116,1,3884,1
Fès,N142091303,3117,1,3885,1
Fès,P147178908,3118,4,3886,4
Fès,N140098568,3119,1,3887,1
Fès,P133210902,3120,3,3888,3
Fès,S145073728,3121,3,3889,3
Fès,H142083004,3122,3,3890,3
Fès,M143113878,3123,2,3891,2
Fès,P142145821,3124,3,3892,3
Fès,H142094842,3125,4,3893,4
Fès,A141004427,3126,3,3894,3
Fès,P138275729,3127,3,3895,3
Fès,P135525155,3128,5,0,0
Fès,P144127544,3129,2,3897,2
Fès,H145083532,3130,4,3898,4
Fès,N132216382,3131,3,3899,3
Fès,H145097922,3132,5,0,0
Fès,H145074143,3133,3,3901,3
Fès,N136008768,3134,2,3902,2
Fès,H148073868,3135,4,3903,4
Fès,H140097966,3136,2,3904,2
Fès,N140029310,3137,1,3905,1
Fès,P136255710,3138,3,3906,3
Fès,P148176037,3139,2,3907,2
Fès,P140169454,3140,3,3908,3
Fès,M148077938,3141,3,3909,3
Fès,M130409976,3142,2,3910,2
Fès,M140115745,3143,1,3911,1
Fès,S144080853,3144,4,3912,4
Fès,S137328367,3145,1,3913,1
Fès,H145074079,3146,3,3914,3
Fès,H137317025,3147,3,3915,3
Fès,H145097861,3148,4,3916,4
Fès,H149081475,3149,4,3917,4
Fès,N145088840,3150,1,3918,1
Fès,M145094560,3151,1,3919,1
Fès,H144079154,3152,3,3920,3
Fès,S141080781,3153,4,3921,4
Fès,P133320320,3154,3,3922,3
Fès,H145077500,3155,4,3923,4
Fès,M146099248,3156,2,3924,2
Fès,J139493792,3157,2,3925,2
Fès,P141153051,3158,3,3926,3
Fès,N147105608,3159,2,3927,2
Fès,N145112546,3160,1,3928,1
Fès,B194088250,3161,2,3929,2
Fès,S146061030,3162,1,3930,1
Fès,H147079832,3163,2,3931,2
Fès,H144093385,3164,3,3932,3
Fès,H147107929,3165,5,0,0
Fès,H141095439,3166,3,3934,3
Fès,S141068226,3167,2,3935,2
Fès,M148117429,3168,2,3936,2
Fès,H133386945,3169,2,3937,2
Fès,H141105094,3170,4,3938,4
Fès,S146041143,3171,1,3939,1
Fès,H147100765,3172,4,3940,4
Fès,M141107486,3173,2,3941,2
Fès,H147074912,3174,4,3942,4
Fès,N140092435,3175,1,3943,1
Fès,P149162037,3176,3,3944,3
Fès,H147068566,3177,2,3945,2
Fès,M149113853,3178,1,3946,1
Fès,H149074755,3179,4,3947,4
Fès,H147107960,3180,3,3948,3
Fès,P149161593,3181,3,3949,3
Fès,H145083291,3182,2,3950,2
Fès,H145102214,3183,4,3951,4
Fès,S145066035,3184,2,3952,2
Fès,S147063404,3185,1,3953,1
Fès,P140129348,3186,2,3954,2
Fès,M147095258,3187,2,3955,2
Fès,N148095524,3188,1,3956,1
Fès,P144155821,3189,2,3957,2
Fès,H148101684,3190,5,0,0
Fès,H147078327,3191,5,0,0
Fès,N141107118,3192,1,3960,1
Fès,S141058475,3193,2,3961,2
Fès,P147127290,3194,4,3962,4
Fès,M137473555,3195,2,3963,2
Fès,S140092251,3196,4,3964,4
Fès,P149126478,3197,2,3965,2
Fès,M141089207,3198,2,3966,2
Fès,M145118700,3199,1,3967,1
Fès,S140057303,3200,4,3968,4
Fès,S137322720,3201,4,3969,4
Fès,H142084507,3202,1,3970,1
Fès,M142119601,3203,3,3971,3
Fès,N142086091,3204,1,3972,1
Fès,H146079090,3205,4,3973,4
Fès,J138394398,3206,3,3974,3
Fès,H145071527,3207,4,3975,4
Fès,H142097758,3208,3,3976,3
Fès,S143071777,3209,2,3977,2
Fès,P147163975,3210,5,0,0
Fès,M140080088,3211,3,3979,3
Fès,S145088314,3212,1,3980,1
Fès,M147080142,3213,2,3981,2
Fès,P143130455,3214,2,3982,2
Fès,N139131115,3215,1,3983,1
Fès,H130002724,3216,2,3984,2
Fès,P142136445,3217,2,3985,2
Fès,H143071043,3218,4,3986,4
Fès,M149105913,3219,1,3987,1
Fès,H146102765,3220,4,3988,4
Fès,N147108133,3221,1,3989,1
Fès,H144068895,3222,5,0,0
Fès,H145079272,3223,4,3991,4
Fès,H153035772,3224,3,3992,3
Fès,P143161263,3225,2,3993,2
Fès,M142112778,3226,3,3994,3
Fès,H149108680,3227,5,0,0
Fès,H131274333,3228,3,3996,3
Fès,M141091497,3229,2,3997,2
Fès,S146061020,3230,1,3998,1
Fès,N146102773,3231,1,3999,1
Fès,H141073841,3232,4,4000,4
Fès,H149103637,3233,3,4001,3
Fès,S147078799,3234,1,4002,1
Fès,M147078663,3235,1,4003,1
Fès,S146024629,3236,1,4004,1
Fès,S140072538,3237,2,4005,2
Fès,M142104615,3238,2,4006,2
Fès,N141111814,3239,1,4007,1
Fès,M130436617,3240,4,4008,4
Fès,N148088025,3241,2,4009,2
Fès,H141106813,3242,5,0,0
Fès,E149231312,3243,2,4011,2
Fès,M146094735,3244,1,4012,1
Fès,H142103670,3245,3,4013,3
Fès,H140089878,3246,5,0,0
Fès,M148108804,3247,3,4015,3
Fès,M141114650,3248,1,4016,1
Fès,S143088621,3249,3,4017,3
Fès,H139320213,3250,2,4018,2
Fès,H149076212,3251,2,4019,2
Fès,N140076584,3252,1,4020,1
Fès,M141094634,3253,1,4021,1
Fès,N144109270,3254,5,0,0
Fès,H131386985,3255,5,0,0
Fès,B145005910,3256,5,0,0
Fès,N140091237,3257,1,4025,1
Fès,H148101420,3258,3,4026,3
Fès,M147077945,3259,2,4027,2
Fès,P144134171,3260,2,4028,2
Fès,H143086742,3261,1,4029,1
Fès,P146165491,3262,2,4030,2
Fès,H142076097,3263,2,4031,2
Fès,N144096964,3264,1,4032,1
Fès,P149133994,3265,2,4033,2
Fès,H143106792,3266,2,4034,2
Fès,H143072932,3267,2,4035,2
Fès,P140131209,3268,2,4036,2
Fès,H142086726,3269,4,4037,4
Fès,N149109807,3270,1,4038,1
Fès,S144057683,3271,1,4039,1
Fès,N147096509,3272,1,4040,1
Fès,P146129089,3273,3,4041,3
Fès,H130308714,3274,2,4042,2
Fès,S138422695,3275,3,4043,3
Fès,N148106037,3276,1,4044,1
Fès,C143010315,3277,1,4045,1
Fès,S149062759,3278,1,4046,1
Fès,H146078319,3279,2,4047,2
Fès,H147069383,3280,4,4048,4
Fès,M140118516,3281,1,4049,1
Fès,P138231375,3282,4,4050,4
Fès,S145056072,3283,1,4051,1
Fès,H146106408,3284,2,4052,2
Fès,H149093831,3285,2,4053,2
Fès,S148056597,3286,2,4054,2
Fès,P142124371,3287,3,4055,3
Fès,H141086201,3288,3,4056,3
Fès,P146143070,3289,2,4057,2
Fès,S139145337,3290,1,4058,1
Fès,P142126787,3291,3,4059,3
Fès,N140083380,3292,2,4060,2
Fès,S145082554,3293,1,4061,1
Fès,H133382878,3294,2,4062,2
Fès,M148093251,3295,2,4063,2
Fès,M143107337,3296,1,4064,1
Fès,M145044878,3297,1,4065,1
Fès,P137301446,3298,3,4066,3
Fès,P145119658,3299,4,4067,4
Fès,N134241721,3300,2,4068,2
Fès,P138296870,3301,4,4069,4
Fès,P133296884,3302,3,4070,3
Fès,H141108125,3303,3,4071,3
Fès,K130461948,3304,2,4072,2
Fès,H142099578,3305,5,0,0
Fès,M138457022,3306,1,4074,1
Fès,P146121442,3307,2,4075,2
Fès,M145102399,3308,1,4076,1
Fès,M144102232,3309,4,4077,4
Fès,N137202932,3310,1,4078,1
Fès,M148120972,3311,2,4079,2
Fès,M147114857,3312,1,4080,1
Fès,S147079808,3313,2,4081,2
Fès,M140097999,3314,1,4082,1
Fès,M143102022,3315,1,4083,1
Fès,P134082705,3316,5,0,0
Fès,H143103544,3317,2,4085,2
Fès,H142068422,3318,2,4086,2
Fès,S143063129,3319,4,4087,4
Fès,D147125982,3320,5,0,0
Fès,H144078278,3321,3,4089,3
Fès,M141107716,3322,2,4090,2
Fès,N147082695,3323,1,4091,1
Fès,P142140266,3324,3,4092,3
Fès,H137273291,3325,2,4093,2
Fès,P144115333,3326,4,4094,4
Fès,S142062107,3327,3,4095,3
Fès,M148085331,3328,2,4096,2
Fès,H142102494,3329,4,4097,4
Fès,G142091574,3330,2,4098,2
Fès,M141102057,3331,1,4099,1
Fès,H149095019,3332,3,4100,3
Fès,M147091443,3333,1,4101,1
Fès,N147111547,3334,1,4102,1
Fès,H149074791,3335,2,4103,2
Fès,H144094618,3336,2,4104,2
Fès,S134386338,3337,1,4105,1
Fès,P144129660,3338,4,4106,4
Fès,S144089774,3339,3,4107,3
Fès,M142080382,3340,2,4108,2
Fès,P141151193,3341,3,4109,3
Fès,H143100192,3342,4,4110,4
Fès,H140100741,3343,4,4111,4
Fès,H140100916,3344,3,4112,3
Fès,H135344402,3345,3,4113,3
Fès,H147088185,3346,4,4114,4
Fès,H149072203,3347,2,4115,2
Fès,S142068496,3348,3,4116,3
Fès,H145104331,3349,4,4117,4
Fès,H149075314,3350,2,4118,2
Fès,H144078170,3351,3,4119,3
Fès,H146091460,3352,4,4120,4
Fès,S143061581,3353,1,4121,1
Fès,S146080552,3354,5,0,0
Fès,H145083003,3355,3,4123,3
Fès,M134454677,3356,2,4124,2
Fès,P148139392,3357,3,4125,3
Fès,P147164349,3358,3,4126,3
Fès,S133267909,3359,4,4127,4
Fès,H146077606,3360,4,4128,4
Fès,M146097948,3361,4,4129,4
Fès,N143091349,3362,1,4130,1
Fès,N141083268,3363,1,4131,1
Fès,P148129246,3364,2,4132,2
Fès,H149083690,3365,2,4133,2
Fès,P139330487,3366,4,4134,4
Fès,H149099077,3367,3,4135,3
Fès,M140122296,3368,4,4136,4
Fès,M145078052,3369,1,4137,1
Fès,N144088653,3370,1,4138,1
Fès,H144073363,3371,3,4139,3
Fès,H147104883,3372,3,4140,3
Fès,S147081189,3373,2,4141,2
Fès,S146057679,3374,1,4142,1
Fès,H146095514,3375,2,4143,2
Fès,S133364465,3376,3,4144,3
Fès,M145017257,3377,1,4145,1
Fès,M145105203,3378,1,4146,1
Fès,H149095083,3379,4,4147,4
Fès,N141084515,3380,1,4148,1
Fès,S140080803,3381,3,4149,3
Fès,P145128683,3382,5,0,0
Fès,H132284406,3383,2,4151,2
Fès,S147075630,3384,2,4152,2
Fès,N140110454,3385,1,4153,1
Fès,S141056329,3386,1,4154,1
Fès,H146040429,3387,4,4155,4
Fès,N139223050,3388,2,4156,2
Fès,P120056231,3389,3,4157,3
Fès,N132295326,3389,1,4157,1
Fès,S144083062,3391,1,4159,1
Fès,H143086498,3392,5,0,0
Fès,P136425582,3393,3,4161,3
Fès,N143112804,3394,1,4162,1
Fès,P149142400,3395,3,4163,3
Fès,S145032110,3396,3,4164,3
Fès,H137305953,3397,3,4165,3
Fès,P144129469,3398,2,4166,2
Fès,H140079771,3399,2,4167,2
Fès,P137158289,3400,5,0,0
Fès,H147096130,3401,3,4169,3
Fès,P140144783,3402,3,4170,3
Fès,H142091746,3403,4,4171,4
Fès,H140089718,3404,3,4172,3
Fès,C169082250,3405,2,4173,2
Fès,S141084101,3406,3,4174,3
Fès,P131527989,3407,4,4175,4
Fès,H145101625,3408,2,4176,2
Fès,F146092057,3409,2,4177,2
Fès,S143059681,3410,1,4178,1
Fès,P149141654,3411,3,4179,3
Fès,P132210900,3412,4,4180,4
Fès,H148087955,3413,4,4181,4
Fès,S146077655,3414,2,4182,2
Fès,M141105523,3415,1,4183,1
Fès,N141107361,3416,1,4184,1
Fès,H141098292,3417,4,4185,4
Fès,P144054567,3418,3,4186,3
Fès,N143108282,3419,1,4187,1
Fès,H142078395,3420,3,4188,3
Fès,H149108154,3421,2,4189,2
Fès,M148109750,3422,2,4190,2
Fès,H132273752,3423,4,4191,4
Fès,N134339212,3424,1,4192,1
Fès,H131326812,3425,2,4193,2
Fès,Y134020943,3426,5,0,0
Fès,M148108709,3427,1,4195,1
Fès,P141136301,3428,4,4196,4
Fès,N146088589,3429,1,4197,1
Fès,P147169607,3430,4,4198,4
Fès,P140148168,3431,4,4199,4
Fès,P144133139,3432,4,4200,4
Fès,H149099367,3433,2,4201,2
Fès,M148120978,3434,1,4202,1
Fès,M142084021,3435,2,4203,2
Fès,N144079572,3436,1,4204,1
Fès,H146107731,3437,5,0,0
Fès,H149087146,3438,2,4206,2
Fès,H146103577,3439,3,4207,3
Fès,P144119019,3440,2,4208,2
Fès,P146122380,3441,3,4209,3
Fès,S140058583,3442,2,4210,2
Fès,N146083364,3443,3,4211,3
Fès,M142091405,3444,3,4212,3
Fès,H144091686,3445,3,4213,3
Fès,H141080478,3446,2,4214,2
Fès,S142080773,3447,5,0,0
Fès,P140165848,3448,3,4216,3
Fès,P136282339,3449,3,4217,3
Fès,S149065186,3450,1,4218,1
Fès,H146086864,3451,4,4219,4
Fès,P142136725,3452,3,4220,3
Fès,H140082778,3453,2,4221,2
Fès,S145064427,3454,3,4222,3
Fès,D147098991,3455,5,0,0
Fès,N146077379,3456,5,0,0
Fès,H142088066,3457,2,4225,2
Fès,P149131809,3458,3,4226,3
Fès,P146126229,3459,2,4227,2
Fès,H145077499,3460,3,4228,3
Fès,S134376353,3461,2,4229,2
Fès,P139269495,3462,3,4230,3
Fès,N148085162,3463,1,4231,1
Fès,S146065175,3464,1,4232,1
Fès,H146068682,3465,5,0,0
Fès,M149113816,3466,3,4234,3
Fès,S131401487,3467,1,4235,1
Fès,S141058623,3468,1,4236,1
Fès,H147085242,3469,2,4237,2
Fès,N140085384,3470,1,4238,1
Fès,H151000169,3471,2,4239,2
Fès,N147092858,3472,1,4240,1
Fès,N131175158,3473,1,4241,1
Fès,M132392119,3474,1,4242,1
Fès,P134421465,3475,4,4243,4
Fès,P140140103,3476,5,0,0
Fès,G148087162,3477,1,4245,1
Fès,N148112532,3478,1,4246,1
Fès,H155000061,3479,1,4247,1
Fès,H133332416,3480,2,4248,2
Fès,P145142489,3481,4,4249,4
Fès,S145072296,3482,1,4250,1
Fès,P137384190,3483,3,4251,3
Fès,H148085942,3484,3,4252,3
Fès,H142092867,3485,2,4253,2
Fès,H142093392,3486,5,0,0
Fès,M145082614,3487,2,4255,2
Fès,H136304742,3488,2,4256,2
Fès,H144105003,3489,2,4257,2
Fès,H134373215,3490,3,4258,3
Fès,H131341280,3491,4,4259,4
Fès,S131393307,3492,3,4260,3
Fès,H137307385,3493,3,4261,3
Fès,N144110920,3494,1,4262,1
Fès,S145079856,3495,1,4263,1
Fès,S143075683,3496,3,4264,3
Fès,H130274130,3497,3,4265,3
Fès,M148096516,3498,3,4266,3
Fès,P149155680,3499,4,4267,4
Fès,P145141277,3500,2,4268,2
Fès,P148175613,3501,2,4269,2
Fès,N142084621,3502,1,4270,1
Fès,M144121848,3503,1,4271,1
Fès,P134297054,3504,2,4272,2
Fès,H134292869,3505,3,4273,3
Fès,P141139694,3506,2,4274,2
Fès,P144115032,3507,3,4275,3
Fès,N147089831,3508,1,4276,1
Fès,H141097817,3509,2,4277,2
Fès,P146147643,3510,2,4278,2
Fès,H141097991,3511,5,0,0
Fès,P141140369,3512,3,4280,3
Fès,S140058170,3513,1,4281,1
Fès,M148081872,3514,2,4282,2
Fès,M153036510,3515,2,4283,2
Fès,N148099547,3516,1,4284,1
Fès,M148089256,3517,5,0,0
Fès,M143086853,3518,1,4286,1
Fès,M140107793,3519,1,4287,1
Fès,M140080931,3520,2,4288,2
Fès,M145094903,3521,1,4289,1
Fès,H148106759,3522,3,4290,3
Fès,P141125185,3523,2,4291,2
Fès,N142091769,3524,1,4292,1
Fès,P143177502,3525,4,4293,4
Fès,H142075060,3526,2,4294,2
Fès,H142076966,3527,2,4295,2
Fès,H148089399,3528,4,4296,4
Fès,P142129846,3529,2,4297,2
Fès,H146107737,3530,3,4298,3
Fès,H145078810,3531,4,4299,4
Fès,H141093211,3532,3,4300,3
Fès,S149092104,3533,1,4301,1
Fès,M141096427,3534,1,4302,1
Fès,H144072917,3535,4,4303,4
Fès,H145075554,3536,2,4304,2
Fès,H142093417,3537,3,4305,3
Fès,H143068476,3538,4,4306,4
Fès,H149085140,3539,2,4307,2
Fès,S134370283,3540,4,4308,4
Fès,N145083208,3541,1,4309,1
Fès,H143073893,3542,3,4310,3
Fès,H140085827,3543,2,4311,2
Fès,H141088059,3544,2,4312,2
Fès,P147181837,3545,2,4313,2
Fès,M142099437,3546,1,4314,1
Fès,N144106327,3547,1,4315,1
Fès,S149081144,3548,4,4316,4
Fès,M142106409,3549,3,4317,3
Fès,P142156012,3550,2,4318,2
